Oostendorp,Elburg,GLD
Ooster-Dalfsen,Dalfsen,Overijssel
Oosterbeek,Renkum,GLD
Oosterbierum,Franekeradeel,Frysland
Oosterblokker,Drechterland,NH
Oosterboer,Meppel,Drenthe
Oosterbroek,Menterwolde,Groningen
Oosterdijk,Enkhuizen,NH
Oosterend,Littenseradiel,Frysland
Oosterend,Terschelling,Frysland
Oosterend,Texel,NH
Oosterens,Uden,NB
Oosterhesselen,Coevorden,Drenthe
Oosterhof,Epe,GLD
Oosterhogebrug,Groningen,Groningen
Oosterhoogebrug,Groningen,Groningen
Oosterhout,Oosterhout,NB
Oosterhout,Overbetuwe,GLD
Oosterhout,Nijmegen,GLD
Oosterhuizen,Apeldoorn,GLD
Oosterik,Heeze-Leende,NB
Oosterklief,Wieringen,NH
Oosterland,Schouwen-Duiveland,Zeeland
Oosterland,Wieringen,NH
Oosterleek,Drechterland,NH
Oosterlittens,Littenseradiel,Frysland
Oostermeer,Tytsjerksteradiel,Frysland
Oosternieland,Eemsmond,Groningen
Oosternijkerk,Dongeradeel,Frysland
Oosterse Bos,Emmen,Drenthe
Oosterstreek,Weststellingwerf,Frysland
Oosterwierum,Littenseradiel,Frysland
Oosterwijk,De Wolden,Drenthe
Oosterwijk,Leerdam,ZH
Oosterwijk,Bronckhorst,GLD
Oosterwijtwerd,Loppersum,Groningen
Oosterwolde,Oldebroek,GLD
Oosterwolde,Ooststellingwerf,Frysland
Oosterzee,Lemsterland,Frysland
Oosthem,Wñnseradiel,Frysland
Oosthem,Wymbritseradiel,Frysland
Oosthuizen,Zeevang,NH
Oostkapelle,Veere,Zeeland
Oostknollendam,Wormerland,NH
Oostmahorn,Dongeradeel,Frysland
Oostrum,Dongeradeel,Frysland
Oostrum,Venray,Limburg
Oostum,Winsum,Groningen
Oostvoorne,Westvoorne,ZH
Oostwold,Leek,Groningen
Oostwold,Scheemda,Groningen
Oostwoud,Medemblik,NH
Oostzaan,Oostzaan,NH
Ootmarsum,Dinkelland,Overijssel
Ooy,Zevenaar,GLD
Op den Hering,Onderbanken,Limburg
Opeinde,Smallingerland,Frysland
Opende,Grootegast,Groningen
Ophemert,Neerijnen,GLD
Opheusden,Neder-Betuwe,GLD
Ophoven,Echt-Susteren,Limburg
Opijnen,Neerijnen,GLD
Oploo,Sint Anthonis,NB
Opmeer,Opmeer,NH
Oppenhuizen,Wymbritseradiel,Frysland
Opperdoes,Medemblik,NH
Opscheumer,Voerendaal,Limburg
Opwierde,Appingedam,Groningen
Oranje,Midden-Drenthe,Drenthe
Oranjedorp,Emmen,Drenthe
Oranjewoud,Heerenveen,Frysland
Orthen,'s-Hertogenbosch,NB
Orvelte,Midden-Drenthe,Drenthe
Osdorp,Amsterdam,NH
Oshaar,De Wolden,Drenthe
Osingahuizen,Wymbritseradiel,Frysland
Ospel,Nederweert,Limburg
Oss,Oss,NB
Ossendrecht,Woensdrecht,NB
Ossenisse,Hulst,Zeeland
Ossenwaard,Vianen,Utrecht
Ossenzijl,Steenwijkerland,Overijssel
Oterdum,Delfzijl,Groningen
Oterleek,Schermer,NH
Othene,Terneuzen,Zeeland
Otterdijk,Someren,NB
Otterlo,Ede,GLD
Ottersum,Gennep,Limburg
Ottoland,Graafstroom,ZH
Oud Aa,Breukelen,Utrecht
Oud Ade,Kaag en Braassem,ZH
Oud Avereest,Hardenberg,Overijssel
Oud en Nieuw Gastel,Halderberge,NB
Oud Gastel,Halderberge,NB
Oud Lemiers,Vaals,Limburg
Oud Milligen,Barneveld,GLD
Oud Ootmarsum,Dinkelland,Overijssel
Oud Sabbinge,Goes,Zeeland
Oud Valkenburg,Valkenburg aan de Geul,Limburg
Oud Veeningen,De Wolden,Drenthe
Oud Verlaat,Zevenhuizen-Moerkapelle,ZH
Oud Zevenaar,Zevenaar,GLD
Oud-Alblas,Graafstroom,ZH
Oud-Annerveen,Aa en Hunze,Drenthe
Oud-Avereest,Hardenberg,Overijssel
Oud-Beijerland,Oud-Beijerland,ZH
Oud-Dijk,Montferland,GLD
Oud-Drimmelen,Drimmelen,NB
Oud-Heusden,Heusden,NB
Oud-Loosdrecht,Wijdemeren,NH
Oud-Maarsseveen,Maarssen,Utrecht
Oud-Roosteren,Echt-Susteren,Limburg
Oud-Sabbinge,Goes,Zeeland
Oud-Valkenburg,Valkenburg aan de Geul,Limburg
Oud-Vossemeer,Tholen,Zeeland
Oud-West,Amsterdam,NH
Oud-Zuilen,Maarssen,Utrecht
Ouddorp,Goedereede,ZH
Oude Bildtzijl,het Bildt,Frysland
Oude Leede,Pijnacker-Nootdorp,ZH
Oude Leije,Leeuwarderadeel,Frysland
Oude Meer,Haarlemmermeer,NH
Oude Molen,Deventer,Overijssel
Oude Niedorp,Niedorp,NH
Oude Pekela,Pekela,Groningen
Oude Statenzijl,Reiderland,Groningen
Oude Wetering,Kaag en Braassem,ZH
Oude Willem,Westerveld,Drenthe
Oude-Niedorp,Niedorp,NH
Oude-Tonge,Oostflakkee,ZH
Oudebildtzijl,het Bildt,Frysland
Oudedijk,Reiderland,Groningen
Oudega,GaasterlÉn-Sleat,Frysland
Oudega,Smallingerland,Frysland
Oudega,Wymbritseradiel,Frysland
Oudehaske,SkarsterlÉn,Frysland
Oudehorne,Heerenveen,Frysland
Oudelande,Borsele,Zeeland
Oudemirdum,GaasterlÉn-Sleat,Frysland
Oudemolen,Moerdijk,NB
Oudemolen,Tynaarlo,Drenthe
Oudenbosch,Halderberge,NB
Oudendijk,Strijen,ZH
Oudendijk,Koggenland,NH
Oudendijk,Woudrichem,NB
Oudenhoorn,Bernisse,ZH
Ouderkerk aan de Amstel,Amstelveen,NH
Ouderkerk aan de Amstel,Ouder-Amstel,NH
Ouderkerk aan den IJssel,Ouderkerk,ZH
Oudeschans,Bellingwedde,Groningen
Oudeschild,Texel,NH
Oudeschip,Eemsmond,Groningen
Oudeschoot,Heerenveen,Frysland
Oudesluis,Zijpe,NH
Oudewater,Oudewater,Utrecht
Oudezijl,Reiderland,Groningen
Oudheusden,Heusden,NB
Oudkarspel,Langedijk,NH
Oudkerk,Tytsjerksteradiel,Frysland
Oudleusen,Dalfsen,Overijssel
Oudleusenerveld,Dalfsen,Overijssel
Oudorp,Alkmaar,NH
Oudwoude,Kollumerland en Nieuwkruisland,Frysland
Oukoop,Breukelen,Utrecht
Ouwerkerk,Schouwen-Duiveland,Zeeland
Ouwster-Nijega,SkarsterlÉn,Frysland
Ouwsterhaule,SkarsterlÉn,Frysland
Over de Dijk,Vlagtwedde,Groningen
Overasselt,Heumen,GLD
Overberg,Utrechtse Heuvelrug,Utrecht
Overdiep,Vlagtwedde,Groningen
Overdinkel,Losser,Overijssel
Overeys,Gulpen-Wittem,Limburg
Overgeul,Gulpen-Wittem,Limburg
Overheek,Voerendaal,Limburg
Overlangel,Oss,NB
Overloon,Boxmeer,NB
Overschie,Rotterdam,ZH
Overschild,Slochteren,Groningen
Overschot,Gemert-Bakel,NB
Overslag,Terneuzen,Zeeland
Overveen,Bloemendaal,NH
Ovezande,Borsele,Zeeland
Paal,Hulst,Zeeland
Paardelanden,De Wolden,Drenthe
Paarlo,Roerdalen,Limburg
Paasloo,Steenwijkerland,Overijssel
Paddepoel,Winsum,Groningen
Padhuis,Coevorden,Drenthe
Paesens,Dongeradeel,Frysland
Palemig,Heerlen,Limburg
Palestina,Nijkerk,GLD
Pallert,Vlagtwedde,Groningen
Palmstad,Utrechtse Heuvelrug,Utrecht
Pama,Zuidhorn,Groningen
Pandelaarse Kampen,Gemert-Bakel,NB
Panheel,Maasgouw,Limburg
Pannerden,Rijnwaarden,GLD
Panningen,Helden,Limburg
Papekop,Oudewater,Utrecht
Papendijk,Maasdonk,NB
Papendrecht,Papendrecht,ZH
Papenhoven,Sittard-Geleen,Limburg
Papenveer,Nieuwkoop,ZH
Papenvoort,Aa en Hunze,Drenthe
Parrega,Wñnseradiel,Frysland
Partij,Gulpen-Wittem,Limburg
Passewaay,Tiel,GLD
Paterswolde,Haren,Groningen
Paterswolde,Tynaarlo,Drenthe
Peelo,Assen,Drenthe
Peerenboom,Werkendam,NB
Peest,Noordenveld,Drenthe
Peij,Echt-Susteren,Limburg
Peins,Franekeradeel,Frysland
Peize,Noordenveld,Drenthe
Peizermade,Noordenveld,Drenthe
Peizerwold,Noordenveld,Drenthe
Pennendijk,Breda,NB
Penningsveer,Haarlemmerliede en Spaarnwoude,NH
Peperga,Weststellingwerf,Frysland
Pernis,Rotterdam,ZH
Persingen,Ubbergen,GLD
Pesaken,Gulpen-Wittem,Limburg
Pesse,Hoogeveen,Drenthe
Petten,Zijpe,NH
Pey,Echt-Susteren,Limburg
Philippine,Terneuzen,Zeeland
Piaam,Wñnseradiel,Frysland
Pieperij,De Wolden,Drenthe
Piepert,Gulpen-Wittem,Limburg
Pieriksmars,Deventer,Overijssel
Piershil,Korendijk,ZH
Piet Gijzenbrug,Teylingen,ZH
Pieterburen,De Marne,Groningen
Pietersbierum,Franekeradeel,Frysland
Pieterzijl,Zuidhorn,Groningen
Pijnacker,Pijnacker-Nootdorp,ZH
Pikveld,Coevorden,Drenthe
Pingjum,Wñnseradiel,Frysland
Plaat,Gulpen-Wittem,Limburg
Plaatsluis,Woensdrecht,NB
Plaggenborg,Vlagtwedde,Groningen
Plasmolen,Mook en Middelaar,Limburg
Poederoijen,Zaltbommel,GLD
Poederoijensehoek,Zaltbommel,GLD
Poeldijk,Westland,ZH
Poldert,Vlagtwedde,Groningen
Polsbroek,Lopik,Utrecht
Polsbroekerdam,Lopik,Utrecht
Poortugaal,Albrandswaard,ZH
Poortvliet,Tholen,Zeeland
Poppenwier,Boarnsterhim,Frysland
Poppingawier,Boarnsterhim,Frysland
Portengen,Breukelen,Utrecht
Portengense Brug,Breukelen,Utrecht
Posterenk,Voorst,GLD
Posterholt,Roerdalen,Limburg
Posthoorn,Oldebroek,GLD
Pothoek,Hof van Twente,Overijssel
Princenhage,Breda,NB
Prins Alexander,Rotterdam,ZH
Prinsenbeek,Breda,NB
Prinsenkamp,Nijkerk,GLD
Puiflijk,Druten,GLD
Punthorst,Dalfsen,Overijssel
Punthorst,Staphorst,Overijssel
Purmer,Edam-Volendam,NH
Purmer,Waterland,NH
Purmerend,Purmerend,NH
Purmerland,Landsmeer,NH
Putbroek,Roerdalen,Limburg
Puth,Schinnen,Limburg
Putte,Woensdrecht,NB
Putten,Putten,GLD
Puttershoek,Binnenmaas,ZH
Quabeek,Onderbanken,Limburg
Raaieind,Horst aan de Maas,Limburg
Raalte,Raalte,Overijssel
Raam,Haaren,NB
Raamsdonk,Geertruidenberg,NB
Raamsdonksveer,Geertruidenberg,NB
Raard,Dongeradeel,Frysland
Raath,Onderbanken,Limburg
Radewijk,Hardenberg,Overijssel
Radio Kootwijk,Apeldoorn,GLD
Raerd,Boarnsterhim,Frysland
Rakens,Alphen-Chaam,NB
Ramspol,Noordoostpolder,Flevoland
Rande,Deventer,Overijssel
Randwijk,Overbetuwe,GLD
Ransdaal,Voerendaal,Limburg
Ransdorp,Amsterdam,NH
Ranserveen,Dalfsen,Overijssel
Ranum,Winsum,Groningen
Raren,Vaals,Limburg
Rasquert,Winsum,Groningen
Ratum,Winterswijk,GLD
Rauwerd,Boarnsterhim,Frysland
Ravensgat,Gemert-Bakel,NB
Ravenstein,Oss,NB
Ravenswaaij,Buren,GLD
Ravenswaay,Buren,GLD
Ravenswoud,Ooststellingwerf,Frysland
Reahñs,Littenseradiel,Frysland
Rechteren,Dalfsen,Overijssel
Rectum,Wierden,Overijssel
Reduzum,Boarnsterhim,Frysland
Reek,Landerd,NB
Reeuwijk,Reeuwijk,ZH
Reeuwijk-Brug,Reeuwijk,ZH
Reeuwijk-Dorp,Reeuwijk,ZH
Reijmerstok,Gulpen-Wittem,Limburg
Reitsum,Ferwerderadiel,Frysland
Rekken,Berkelland,GLD
Remmerden,Rhenen,Utrecht
Ren,Gemert-Bakel,NB
Renesse,Schouwen-Duiveland,Zeeland
Renkum,Renkum,GLD
Renneborg,Vlagtwedde,Groningen
Renswoude,Renswoude,Utrecht
Ressen,Lingewaard,GLD
Retersbeek,Voerendaal,Limburg
Retranchement,Sluis,Zeeland
Reusel,Reusel-De Mierden,NB
Reutje,Roerdalen,Limburg
Reutum,Tubbergen,Overijssel
Reuver,Beesel,Limburg
Rha,Bronckhorst,GLD
Rheden,Rheden,GLD
Rhederbrug,Bellingwedde,Groningen
Rhederveld,Bellingwedde,Groningen
Rhederveld,Vlagtwedde,Groningen
Rhee,Assen,Drenthe
Rheebruggen,De Wolden,Drenthe
Rheeze,Hardenberg,Overijssel
Rheezerveen,Hardenberg,Overijssel
Rhenen,Rhenen,Utrecht
Rhenoy,Geldermalsen,GLD
Rhienderen,Brummen,GLD
Rhoon,Albrandswaard,ZH
Ridderkerk,Ridderkerk,ZH
Ried,Franekeradeel,Frysland
Riel,Goirle,NB
Rien,Littenseradiel,Frysland
Riethoven,Bergeijk,NB
Rietmolen,Berkelland,GLD
Rietven,Eersel,NB
Rijckholt,Eijsden,Limburg
Rijen,Gilze en Rijen,NB
Rijkevoort,Boxmeer,NB
Rijkevoort,Sint Anthonis,NB
Rijneveld,Rijnwoude,ZH
Rijnsaterwoude,Kaag en Braassem,ZH
Rijnsburg,Katwijk,ZH
Rijperkerk,Tytsjerksteradiel,Frysland
Rijpwetering,Kaag en Braassem,ZH
Rijs,GaasterlÉn-Sleat,Frysland
Rijsbergen,Zundert,NB
Rijsdam,Vlagtwedde,Groningen
Rijsenhout,Haarlemmermeer,NH
Rijsoord,Ridderkerk,ZH
Rijssen,Rijssen-Holten,Overijssel
Rijswijk,Buren,GLD
Rijswijk,Rijswijk,ZH
Rijswijk,Woudrichem,NB
Rijt,Bergeijk,NB
Rijtseterp,Wñnseradiel,Frysland
Rilland,Reimerswaal,Zeeland
Rimburg,Landgraaf,Limburg
Rinnegom,Bergen,NH
Rinsumageest,Dantumadiel,Frysland
Ripperda,Winsum,Groningen
Rips,Gemert-Bakel,NB
Ritthem,Vlissingen,Zeeland
Rivierenbuurt,Amsterdam,NH
Rockanje,Westvoorne,ZH
Roden,Noordenveld,Drenthe
Roderesch,Noordenveld,Drenthe
Roderwolde,Noordenveld,Drenthe
Roekebosch,Steenwijkerland,Overijssel
Roelage,Vlagtwedde,Groningen
Roelofarendsveen,Kaag en Braassem,ZH
Roermond,Roermond,Limburg
Rogat,Meppel,Drenthe
Roggel,Leudal,Limburg
Rohel,SkarsterlÉn,Frysland
Rolde,Aa en Hunze,Drenthe
Ronduite,Steenwijkerland,Overijssel
Roodehaan,Groningen,Groningen
Roodeschool,Eemsmond,Groningen
Roodhuis,Littenseradiel,Frysland
Roodkerk,Dantumadiel,Frysland
Roordahuizum,Boarnsterhim,Frysland
Roosberg,Breda,NB
Roosendaal,Roosendaal,NB
Roosendaal en Nispen,Roosendaal,NB
Roosteren,Echt-Susteren,Limburg
Rooth,Maasbree,Limburg
Rootvlaas,Gemert-Bakel,NB
Rosengaarde,Dalfsen,Overijssel
Rosmalen,'s-Hertogenbosch,NB
Rossum,Maasdriel,GLD
Rossum,Dinkelland,Overijssel
Roswinkel,Emmen,Drenthe
Rothem,Meerssen,Limburg
Rotstergaast,SkarsterlÉn,Frysland
Rotstergast,SkarsterlÉn,Frysland
Rotsterhaule,SkarsterlÉn,Frysland
Rott,Vaals,Limburg
Rotterdam,Rotterdam,ZH
Rotterdam Albrands,Albrandswaard,ZH
Rottevalle,Smallingerland,Frysland
Rottum,Eemsmond,Groningen
Rottum,SkarsterlÉn,Frysland
Rottumeroog,Eemsmond,Groningen
Rottumerplaat,Eemsmond,Groningen
Rouveen,Staphorst,Overijssel
Rovert,Hilvarenbeek,NB
Rozenburg,Haarlemmermeer,NH
Rozenburg,Rozenburg,ZH
Rozendaal,Rozendaal,GLD
Rucphen,Rucphen,NB
Ruigahuizen,GaasterlÉn-Sleat,Frysland
Ruigezand,Zuidhorn,Groningen
Ruigoord,Haarlemmerliede en Spaarnwoude,NH
Ruinen,De Wolden,Drenthe
Ruinerweide,De Wolden,Drenthe
Ruinerwold,De Wolden,Drenthe
Ruischerbrug,Groningen,Groningen
Rumpen,Brunssum,Limburg
Rumpt,Geldermalsen,GLD
Runrot,Maasdonk,NB
Rustenburg,Koggenland,NH
Rutten,Noordoostpolder,Flevoland
Ruurlo,Berkelland,GLD
Ruurlosebroek,Berkelland,GLD
Ryptsjerk,Tytsjerksteradiel,Frysland
Saaksum,Zuidhorn,Groningen
Saasveld,Dinkelland,Overijssel
Saaxumhuizen,Winsum,Groningen
Sambeek,Boxmeer,NB
Sandebuur,Noordenveld,Drenthe
Sandfirden,Wymbritseradiel,Frysland
Santpoort-Noord,Velsen,NH
Santpoort-Zuid,Bloemendaal,NH
Santpoort-Zuid,Velsen,NH
Sappemeer,Hoogezand-Sappemeer,Groningen
Sas van Gent,Terneuzen,Zeeland
Sasput,Sluis,Zeeland
Sassenheim,Teylingen,ZH
Sauwerd,Winsum,Groningen
Sauwerdermeeden,Winsum,Groningen
Schaarsbergen,Arnhem,GLD
Schaesberg,Landgraaf,Limburg
Schaft,Valkenswaard,NB
Schagen,Schagen,NH
Schagerbrug,Zijpe,NH
Schagerwaard,Zijpe,NH
Schaijk,Landerd,NB
Schalkhaar,Deventer,Overijssel
Schalkwijk,Houten,Utrecht
Schalsum,Franekeradeel,Frysland
Schandelo,Arcen en Velden,Limburg
Schans,Deurne,NB
Schardam,Zeevang,NH
Scharendijke,Schouwen-Duiveland,Zeeland
Scharmer,Slochteren,Groningen
Scharneburen,Wñnseradiel,Frysland
Scharnegoutum,Wymbritseradiel,Frysland
Scharsterbrug,SkarsterlÉn,Frysland
Scharwoude,Koggenland,NH
Schaveren,Epe,GLD
Scheemda,Scheemda,Groningen
Scheendijk,Breukelen,Utrecht
Scheepstal,Laarbeek,NB
Scheerwolde,Steenwijkerland,Overijssel
Schelle,Zwolle,Overijssel
Schellingwoude,Amsterdam,NH
Schellinkhout,Drechterland,NH
Schelluinen,Giessenlanden,ZH
Schenkeldijk,Binnenmaas,ZH
Schermerhorn,Schermer,NH
Scherpenisse,Tholen,Zeeland
Scherpenzeel,Scherpenzeel,GLD
Scherpenzeel,Weststellingwerf,Frysland
Schettens,Wñnseradiel,Frysland
Scheulder,Margraten,Limburg
Scheveningen,Den Haag,ZH
Schey,Margraten,Limburg
Schiedam,Schiedam,ZH
Schiermonnikoog,Schiermonnikoog,Frysland
Schieven,Assen,Drenthe
Schifpot,Winsum,Groningen
Schijf,Rucphen,NB
Schijndel,Schijndel,NB
Schilberg,Echt-Susteren,Limburg
Schilberg,Gulpen-Wittem,Limburg
Schilberg,Margraten,Limburg
Schildwolde,Slochteren,Groningen
Schimmelarij,Coevorden,Drenthe
Schimmert,Nuth,Limburg
Schin op Geul,Valkenburg aan de Geul,Limburg
Schingen,Menaldumadeel,Frysland
Schinnen,Schinnen,Limburg
Schinveld,Onderbanken,Limburg
Schipborg,Aa en Hunze,Drenthe
Schiphol,Haarlemmermeer,NH
Schiphol-Oost,Haarlemmermeer,NH
Schiphol-Rijk,Haarlemmermeer,NH
Schiphorst,Meppel,Drenthe
Schipluiden,Midden-Delfland,ZH
Schipperskerk,Sittard-Geleen,Limburg
Schokland,Noordoostpolder,Flevoland
Schoonbron,Valkenburg aan de Geul,Limburg
Schoondijke,Sluis,Zeeland
Schoonebeek,Emmen,Drenthe
Schoonenburg,Heumen,GLD
Schoonheeten,Raalte,Overijssel
Schoonhoven,Schoonhoven,ZH
Schoonlo,Aa en Hunze,Drenthe
Schoonloo,Aa en Hunze,Drenthe
Schoonoord,Coevorden,Drenthe
Schoonrewoerd,Leerdam,ZH
Schoor,Nederweert,Limburg
Schoordijk,Cranendonck,NB
Schoorl,Bergen,NH
Schoorldam,Harenkarspel,NH
Schoorldam,Bergen,NH
Schore,Kapelle,Zeeland
Schoterzijl,Weststellingwerf,Frysland
Schottershuizen,De Wolden,Drenthe
Schouw,Gemert-Bakel,NB
Schouwerzijl,De Marne,Groningen
Schraard,Wñnseradiel,Frysland
Schrapveen,De Wolden,Drenthe
Schreierswijk,Aa en Hunze,Drenthe
Schuddebeurs,Schouwen-Duiveland,Zeeland
Schuddebeurs Schouwen,Schouwen-Duiveland,Zeeland
Schuilenburg,Hellendoorn,Overijssel
Schuilenburg,Tytsjerksteradiel,Frysland
Schuilingsoord,Tynaarlo,Drenthe
Schuinesloot,Hardenberg,Overijssel
Schutsboom,Gemert-Bakel,NB
Schutwijk,Emmen,Drenthe
Schweiberg,Gulpen-Wittem,Limburg
Sebaldeburen,Grootegast,Groningen
Seerijp,Terschelling,Frysland
Seeryp,Terschelling,Frysland
Segbroek,Den Haag,ZH
Sellingen,Vlagtwedde,Groningen
Sellingerbeetse,Vlagtwedde,Groningen
Sellingerzwarteveen,Vlagtwedde,Groningen
Selwerd,Zuidhorn,Groningen
Sengelsbroek,Bergeijk,NB
Serooskerke,Schouwen-Duiveland,Zeeland
Serooskerke,Veere,Zeeland
Seters,Oosterhout,NB
Sevenum,Sevenum,Limburg
Sexbierum,Franekeradeel,Frysland
Sibbe,Valkenburg aan de Geul,Limburg
Sibculo,Hardenberg,Overijssel
Sibrandabuorren,Boarnsterhim,Frysland
Siddeburen,Slochteren,Groningen
Siebengewald,Bergen,Limburg
Siegerswoude,Opsterland,Frysland
Sijbekarspel,Medemblik,NH
Sijbrandaburen,Boarnsterhim,Frysland
Sijbrandahuis,Dantumadiel,Frysland
Silvolde,Oude IJsselstreek,GLD
Simonshaven,Bernisse,ZH
Simpelveld,Simpelveld,Limburg
Sinderen,Oude IJsselstreek,GLD
Sinselbeek,Gulpen-Wittem,Limburg
Sint Agatha,Cuijk,NB
Sint Anna ter Muiden,Sluis,Zeeland
Sint Annaland,Tholen,Zeeland
Sint Annaparochie,het Bildt,Frysland
Sint Anthoniepolder,Binnenmaas,ZH
Sint Anthonis,Sint Anthonis,NB
Sint Antoniusbank,Margraten,Limburg
Sint Geertruid,Margraten,Limburg
Sint Hubert,Mill en Sint Hubert,NB
Sint Isidorushoeve,Haaksbergen,Overijssel
Sint Jacobiparochie,het Bildt,Frysland
Sint Jansklooster,Steenwijkerland,Overijssel
Sint Jansteen,Hulst,Zeeland
Sint Joost,Echt-Susteren,Limburg
Sint Joost,Maasgouw,Limburg
Sint Kruis,Sluis,Zeeland
Sint Laurens,Middelburg,Zeeland
Sint Maarten,Harenkarspel,NH
Sint Maartensbrug,Zijpe,NH
Sint Maartensdijk,Tholen,Zeeland
Sint Maartensvlotbrug,Zijpe,NH
Sint Maartenszee,Zijpe,NH
Sint Nicolaasga,SkarsterlÉn,Frysland
Sint Odiliânberg,Roerdalen,Limburg
Sint Pancras,Langedijk,NH
Sint Philipsland,Tholen,Zeeland
Sint-Annen,Ten Boer,Groningen
Sint-Michielsgestel,Sint-Michielsgestel,NB
Sint-Oedenrode,Sint-Oedenrode,NB
Sintjohannesga,SkarsterlÉn,Frysland
Sion,Rijswijk,ZH
Sirjansland,Schouwen-Duiveland,Zeeland
Sittard,Sittard-Geleen,Limburg
Slagharen,Hardenberg,Overijssel
Slangenburg,Doetinchem,GLD
Slappeterp,Menaldumadeel,Frysland
Sleeburg,Heumen,GLD
Sleen,Coevorden,Drenthe
Sleeuwijk,Werkendam,NB
Slegge,Vlagtwedde,Groningen
Slek,Echt-Susteren,Limburg
Slenaken,Gulpen-Wittem,Limburg
Slennebroek,Dalfsen,Overijssel
Slibbroek,Hilvarenbeek,NB
Slichtenhorst,Nijkerk,GLD
Sliedrecht,Sliedrecht,ZH
Slijk-Ewijk,Overbetuwe,GLD
Slijkenburg,Weststellingwerf,Frysland
Slijkwell,Maasdriel,GLD
Slikkerveer,Ridderkerk,ZH
Slingenberg,Staphorst,Overijssel
Slochteren,Slochteren,Groningen
Slootdorp,Wieringermeer,NH
Slot Loevestein,Zaltbommel,GLD
Sloten,Amsterdam,NH
Sloten,GaasterlÉn-Sleat,Frysland
Sloterdijk,Amsterdam,NH
Slotervaart/Overtoomse Veld,Amsterdam,NH
Sluipwijk,Reeuwijk,ZH
Sluis,Sluis,Zeeland
Sluis 13,Someren,NB
Sluis 5,Hardenberg,Overijssel
Sluis 6,Hardenberg,Overijssel
Sluiskil,Terneuzen,Zeeland
Smakt,Venray,Limburg
Smalle Ee,Smallingerland,Frysland
Smallebrugge,Wymbritseradiel,Frysland
Smeerling,Stadskanaal,Groningen
Smeermaas,Meerssen,Limburg
Smele,Gennep,Limburg
Smerp,Wieringen,NH
Smilde,Midden-Drenthe,Drenthe
Smitshoek,Barendrecht,ZH
Snakkerburen,Leeuwarden,Frysland
Sneek,Sneek,Frysland
Sneidershoek,Eersel,NB
Snelrewaard,Oudewater,Utrecht
Snijders-Chaam,Alphen-Chaam,NB
Snikzwaag,SkarsterlÉn,Frysland
Soerendonk,Cranendonck,NB
Soerte,Westerveld,Drenthe
Soest,Soest,Utrecht
Soestdijk,Baarn,Utrecht
Soestdijk,Soest,Utrecht
Soestduinen,Soest,Utrecht
Soesterberg,Soest,Utrecht
Solwerd,Appingedam,Groningen
Someren,Someren,NB
Someren-Eind,Someren,NB
Someren-Heide,Someren,NB
Sommelsdijk,Middelharnis,ZH
Son,Son en Breugel,NB
Sondel,GaasterlÉn-Sleat,Frysland
Sonnega,Weststellingwerf,Frysland
Spaarndam,Haarlem,NH
Spaarndam,Haarlemmerliede en Spaarnwoude,NH
Spaarndam-West,Haarlem,NH
Spaarndam-West,Haarlemmerliede en Spaarnwoude,NH
Spaarnwoude,Haarlemmerliede en Spaarnwoude,NH
Spakenburg,Bunschoten,Utrecht
Spanbroek,Opmeer,NH
Spang,Texel,NH
Spanga,Weststellingwerf,Frysland
Spanjaardsdijk,Zuidhorn,Groningen
Spankeren,Rheden,GLD
Spannum,Littenseradiel,Frysland
Spaubeek,Beek,Limburg
Spekhoek,Raalte,Overijssel
Spekhoek,Voorst,GLD
Spekholzerheide,Kerkrade,Limburg
Spengen,Breukelen,Utrecht
Speuld,Ermelo,GLD
Speurgt,Gemert-Bakel,NB
Spier,Midden-Drenthe,Drenthe
Spierdijk,Koggenland,NH
Spijk,Delfzijl,Groningen
Spijk,Lingewaal,GLD
Spijk,Rijnwaarden,GLD
Spijkdorp,Texel,NH
Spijkenisse,Spijkenisse,ZH
Spijkerboor,Aa en Hunze,Drenthe
Spijkerboor,Wormerland,NH
Sponturfwijk,Hardenberg,Overijssel
Spoolde,Zwolle,Overijssel
Spoorbuurt,Anna Paulowna,NH
Spoordonk,Oirschot,NB
Sprang,Waalwijk,NB
Sprang-Capelle,Waalwijk,NB
Sprundel,Rucphen,NB
Spui,Terneuzen,Zeeland
Spurkt,Kessel,Limburg
St Agatha,Cuijk,NB
St Anna ter Muiden,Sluis,Zeeland
St Annaland,Tholen,Zeeland
St Annaparochie,het Bildt,Frysland
St Annen,Ten Boer,Groningen
St Anthonis,Sint Anthonis,NB
St Geertruid,Margraten,Limburg
St Gerlach,Valkenburg aan de Geul,Limburg
St Hubert,Mill en Sint Hubert,NB
St Isodorushoeve,Haaksbergen,Overijssel
St Jacobiparochie,het Bildt,Frysland
St Jansklooster,Steenwijkerland,Overijssel
St Jansteen,Hulst,Zeeland
St Johannesga,SkarsterlÉn,Frysland
St Joost,Echt-Susteren,Limburg
St Joost,Maasgouw,Limburg
St Kruis,Sluis,Zeeland
St Laurens,Middelburg,Zeeland
St Maarten,Harenkarspel,NH
St Maartensbrug,Zijpe,NH
St Maartensdijk,Tholen,Zeeland
St Maartensvlotbrug,Zijpe,NH
St Maartenszee,Zijpe,NH
St Michielsgestel,Sint-Michielsgestel,NB
St Nicolaasga,SkarsterlÉn,Frysland
St Odiliânberg,Roerdalen,Limburg
St Oedenrode,Sint-Oedenrode,NB
